performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience,ctr,cvr,cpc,roas,cac,profit,profit_margin,year,month,month_name,week,day_of_week,day_name,quarter,is_weekend,season,spend_is_outlier,revenue_is_outlier,roas_is_outlier,cac_is_outlier,ctr_is_outlier,cvr_is_outlier
848,2024-04-03,15,6648,224,5,581.71,383.6,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.369434416365824,2.232142857142857,2.596919642857143,0.6594351137164567,116.34200000000001,-198.11,-51.644942648592284,2024,4,April,14,2,Wednesday,2,0,Spring,False,False,False,False,False,False
849,2024-04-04,15,6799,234,5,594.98,374.35,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.4416826003824093,2.1367521367521367,2.5426495726495726,0.6291808128004303,118.99600000000001,-220.63,-58.936823827968475,2024,4,April,14,3,Thursday,2,0,Spring,False,False,False,False,False,False
850,2024-04-05,15,7045,252,6,616.49,598.34,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.5770049680624556,2.380952380952381,2.446388888888889,0.9705591331570667,102.74833333333333,-18.149999999999977,-3.0333923856001563,2024,4,April,14,4,Friday,2,0,Spring,False,False,False,False,False,False
851,2024-04-06,15,5387,210,5,471.42,363.34,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.898273621681827,2.380952380952381,2.244857142857143,0.7707352254889482,94.284,-108.08000000000004,-29.746243188198395,2024,4,April,14,5,Saturday,2,1,Spring,False,False,False,False,False,False
852,2024-04-07,15,5154,192,5,451.05,439.76,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.7252619324796274,2.604166666666667,2.34921875,0.97496951557477,90.21000000000001,-11.29000000000002,-2.5673094415135576,2024,4,April,14,6,Sunday,2,1,Spring,False,False,False,False,False,False
853,2024-04-08,15,5822,172,3,509.43,272.32,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.954311233253178,1.744186046511628,2.9618023255813952,0.5345582317492099,169.81,-237.11,-87.07035840188014,2024,4,April,15,0,Monday,2,0,Spring,False,False,False,False,False,False
854,2024-04-09,15,7014,250,6,613.76,538.14,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.5642999714856,2.4,2.45504,0.8767922314911366,102.29333333333334,-75.62,-14.052105400081762,2024,4,April,15,1,Tuesday,2,0,Spring,False,False,False,False,False,False
855,2024-04-10,15,5037,128,2,440.75,164.1,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.541195155846734,1.5625,3.443359375,0.3723199092456041,220.375,-276.65,-168.58622790981107,2024,4,April,15,2,Wednesday,2,0,Spring,False,False,False,False,False,False
856,2024-04-11,15,7784,307,8,681.12,571.35,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.9439876670092495,2.6058631921824107,2.2186319218241044,0.838838971106413,85.14,-109.76999999999998,-19.21239170385928,2024,4,April,15,3,Thursday,2,0,Spring,False,False,False,False,False,False
857,2024-04-12,15,8004,325,9,700.43,613.59,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.060469765117442,2.769230769230769,2.1551692307692307,0.876019016889625,77.82555555555555,-86.83999999999992,-14.152773024332193,2024,4,April,15,4,Friday,2,0,Spring,False,False,False,False,False,False
858,2024-04-13,15,4965,179,4,434.52,398.36,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.605236656596173,2.2346368715083798,2.427486033519553,0.9167817361686459,108.63,-36.15999999999997,-9.077216588010836,2024,4,April,15,5,Saturday,2,1,Spring,False,False,False,False,False,False
859,2024-04-14,15,4551,150,3,398.22,299.37,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.2959789057350033,2.0,2.6548000000000003,0.7517703781829139,132.74,-98.85000000000002,-33.01934061529212,2024,4,April,15,6,Sunday,2,1,Spring,False,False,False,False,False,False
860,2024-04-15,15,8449,362,11,739.34,926.57,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.284530713693928,3.0386740331491713,2.042375690607735,1.2532393756593718,67.21272727272728,187.23000000000002,20.20678416093765,2024,4,April,16,0,Monday,2,0,Spring,True,False,False,False,False,False
861,2024-04-16,15,5644,161,3,493.89,302.32,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.8525868178596743,1.8633540372670807,3.067639751552795,0.6121201077162931,164.63,-191.57,-63.36663138396401,2024,4,April,16,1,Tuesday,2,0,Spring,False,False,False,False,False,False
862,2024-04-17,15,6147,192,4,537.89,359.84,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.1234748657881894,2.083333333333333,2.8015104166666664,0.6689843648329584,134.4725,-178.05,-49.4803245887061,2024,4,April,16,2,Wednesday,2,0,Spring,False,False,False,False,False,False
863,2024-04-18,15,8571,373,11,750.02,781.46,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.351884260879711,2.949061662198391,2.0107774798927616,1.0419188821631424,68.18363636363637,31.440000000000055,4.0232385534768325,2024,4,April,16,3,Thursday,2,0,Spring,True,False,False,False,False,False
864,2024-04-19,15,7192,262,6,629.34,517.17,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.64293659621802,2.2900763358778624,2.4020610687022903,0.821765659262084,104.89,-112.17000000000007,-21.68919310864901,2024,4,April,16,4,Friday,2,0,Spring,False,False,False,False,False,False
865,2024-04-20,15,5465,216,6,478.24,599.08,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.952424519670631,2.7777777777777777,2.214074074074074,1.2526764804282369,79.70666666666666,120.84000000000003,20.17092875742806,2024,4,April,16,5,Saturday,2,1,Spring,False,False,False,False,False,False
866,2024-04-21,15,6015,262,8,526.35,591.62,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.355777223607647,3.0534351145038165,2.008969465648855,1.124004939678921,65.79375,65.26999999999998,11.032419458436154,2024,4,April,16,6,Sunday,2,1,Spring,False,False,False,False,False,False
867,2024-04-22,15,8465,364,11,740.73,813.74,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.300059066745423,3.021978021978022,2.0349725274725277,1.0985649291914732,67.33909090909091,73.00999999999999,8.97215326762848,2024,4,April,17,0,Monday,2,0,Spring,True,False,False,False,False,False
868,2024-04-23,15,8619,377,11,754.25,1120.94,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.374057315233785,2.9177718832891246,2.000663129973475,1.486165064633742,68.56818181818181,366.69000000000005,32.71272325012936,2024,4,April,17,1,Tuesday,2,0,Spring,True,False,False,False,False,False
869,2024-04-24,15,6460,212,4,565.3,339.37,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.281733746130031,1.8867924528301887,2.666509433962264,0.6003361047231559,141.325,-225.92999999999995,-66.57335651353978,2024,4,April,17,2,Wednesday,2,0,Spring,False,False,False,False,False,False
870,2024-04-25,15,8690,383,12,760.38,1208.55,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.407364787111623,3.1331592689295036,1.9853263707571802,1.5894026670875088,63.365,448.16999999999996,37.08328161846841,2024,4,April,17,3,Thursday,2,0,Spring,True,False,False,False,False,False
871,2024-04-26,15,8646,379,11,756.56,1075.9,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.38352995604904,2.9023746701846966,1.9962005277044854,1.422094744633605,68.7781818181818,319.34000000000015,29.681197137280428,2024,4,April,17,4,Friday,2,0,Spring,True,False,False,False,False,False
872,2024-04-27,15,3401,83,1,297.59,87.31,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.4404586886209936,1.2048192771084338,3.5854216867469875,0.293390234886925,297.59,-210.27999999999997,-240.84297331348066,2024,4,April,17,5,Saturday,2,1,Spring,False,False,False,True,False,False
873,2024-04-28,15,3684,98,1,322.4,101.42,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.660152008686211,1.0204081632653061,3.289795918367347,0.31457816377171216,322.4,-220.97999999999996,-217.8860185367777,2024,4,April,17,6,Sunday,2,1,Spring,False,False,False,True,False,False
874,2024-04-29,15,5996,182,3,524.65,304.89,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.0353569046030686,1.6483516483516485,2.8826923076923077,0.5811302773277423,174.88333333333333,-219.76,-72.07845452458264,2024,4,April,18,0,Monday,2,0,Spring,False,False,False,False,False,False
875,2024-04-30,15,7065,253,6,618.19,508.76,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.5810332625619252,2.371541501976284,2.4434387351778657,0.822983225222019,103.03166666666668,-109.43000000000006,-21.509159525119912,2024,4,April,18,1,Tuesday,2,0,Spring,False,False,False,False,False,False
876,2024-05-01,15,8698,384,12,761.09,1163.23,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.4148080018395035,3.125,1.9820052083333335,1.528373779710678,63.42416666666667,402.14,34.57097908410203,2024,5,May,18,2,Wednesday,2,0,Spring,True,False,False,False,False,False
877,2024-05-02,15,6754,231,5,590.98,372.78,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.420195439739414,2.1645021645021645,2.5583549783549784,0.6307827676063487,118.196,-218.20000000000005,-58.53318311068192,2024,5,May,18,3,Thursday,2,0,Spring,False,False,False,False,False,False
878,2024-05-03,15,5285,141,2,462.5,147.05,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.6679280983916747,1.4184397163120568,3.280141843971631,0.317945945945946,231.25,-315.45,-214.51887113226792,2024,5,May,18,4,Friday,2,0,Spring,False,False,False,False,False,False
879,2024-05-04,15,4701,160,3,411.38,230.24,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.4035311635822163,1.875,2.571125,0.5596771841120133,137.12666666666667,-181.14,-78.67442668519804,2024,5,May,18,5,Saturday,2,1,Spring,False,False,False,False,False,False
880,2024-05-05,15,3912,111,2,342.37,186.09,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.8374233128834354,1.8018018018018018,3.0844144144144146,0.5435347723223414,171.185,-156.28,-83.98086947176098,2024,5,May,18,6,Sunday,2,1,Spring,False,False,False,False,False,False
881,2024-05-06,15,8087,332,9,707.66,785.74,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.105354272288859,2.710843373493976,2.1315060240963852,1.1103354718367577,78.62888888888888,78.08000000000004,9.937129330312832,2024,5,May,19,0,Monday,2,0,Spring,False,False,False,False,False,False
882,2024-05-07,15,7949,321,9,695.55,665.7,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.038243804252107,2.803738317757009,2.1668224299065417,0.9570843217597585,77.28333333333333,-29.84999999999991,-4.4840018026137765,2024,5,May,19,1,Tuesday,2,0,Spring,False,False,False,False,False,False
883,2024-05-08,15,8357,354,10,731.29,984.99,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.235969845638387,2.824858757062147,2.0657909604519773,1.3469211940543424,73.12899999999999,253.70000000000005,25.75660666605753,2024,5,May,19,2,Wednesday,2,0,Spring,True,False,False,False,False,False
884,2024-05-09,15,8237,344,10,720.75,855.2,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.176277771033144,2.9069767441860463,2.095203488372093,1.1865417967395075,72.075,134.45000000000005,15.721468662301222,2024,5,May,19,3,Thursday,2,0,Spring,True,False,False,False,False,False
885,2024-05-10,15,5178,136,2,453.14,181.51,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.626496716879104,1.4705882352941175,3.3319117647058825,0.40056053316855716,226.57,-271.63,-149.65015701614237,2024,5,May,19,4,Friday,2,0,Spring,False,False,False,False,False,False
886,2024-05-11,15,3908,110,2,342.01,145.56,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.8147389969293757,1.8181818181818181,3.1091818181818183,0.4256015905967662,171.005,-196.45,-134.9615278922781,2024,5,May,19,5,Saturday,2,1,Spring,False,False,False,False,False,False
887,2024-05-12,15,4310,134,2,377.14,152.87,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.109048723897912,1.4925373134328357,2.8144776119402986,0.40534019197115134,188.57,-224.26999999999998,-146.70635180218486,2024,5,May,19,6,Sunday,2,1,Spring,False,False,False,False,False,False
888,2024-05-13,15,5897,176,3,516.06,228.02,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.9845684246226893,1.7045454545454544,2.9321590909090904,0.4418478471495563,172.01999999999998,-288.03999999999996,-126.322252433997,2024,5,May,20,0,Monday,2,0,Spring,False,False,False,False,False,False
889,2024-05-14,15,7934,319,9,694.28,903.93,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.020670531888077,2.8213166144200628,2.176426332288401,1.3019675059053983,77.14222222222222,209.64999999999998,23.193167612536367,2024,5,May,20,1,Tuesday,2,0,Spring,False,False,False,False,False,False
890,2024-05-15,15,6067,187,4,530.94,370.31,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.082248228119334,2.13903743315508,2.839251336898396,0.6974611067163897,132.735,-160.63000000000005,-43.37717047878806,2024,5,May,20,2,Wednesday,2,0,Spring,False,False,False,False,False,False
891,2024-05-16,15,4867,120,2,425.91,180.45,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.4655845490034927,1.6666666666666667,3.5492500000000002,0.42368105937874195,212.955,-245.46000000000004,-136.0266001662511,2024,5,May,20,3,Thursday,2,0,Spring,False,False,False,False,False,False
892,2024-05-17,15,7682,299,8,672.23,560.9,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.8922155688622757,2.6755852842809364,2.2482608695652173,0.8343870401499486,84.02875,-111.33000000000004,-19.848457835621332,2024,5,May,20,4,Friday,2,0,Spring,False,False,False,False,False,False
893,2024-05-18,15,3716,100,1,325.16,78.43,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.6910656620021527,1.0,3.2516000000000003,0.2412043301759134,325.16,-246.73000000000002,-314.586255259467,2024,5,May,20,5,Saturday,2,1,Spring,False,False,False,True,False,False
894,2024-05-19,15,4546,150,3,397.84,255.26,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.2996040475142987,2.0,2.6522666666666663,0.6416147194852202,132.61333333333332,-142.57999999999998,-55.85677348585756,2024,5,May,20,6,Sunday,2,1,Spring,False,False,False,False,False,False
895,2024-05-20,15,8518,368,11,745.38,1011.13,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.320262972528763,2.989130434782609,2.0254891304347824,1.3565295553945638,67.76181818181819,265.75,26.282476041656366,2024,5,May,21,0,Monday,2,0,Spring,True,False,False,False,False,False
896,2024-05-21,15,6105,189,4,534.2,287.97,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.095823095823096,2.1164021164021163,2.8264550264550268,0.5390677648820666,133.55,-246.23000000000002,-85.5054345938813,2024,5,May,21,1,Tuesday,2,0,Spring,False,False,False,False,False,False
897,2024-05-22,15,8605,376,11,752.98,858.34,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.369552585705985,2.925531914893617,2.0026063829787235,1.1399240351669366,68.45272727272727,105.36000000000001,12.274856117622388,2024,5,May,21,2,Wednesday,2,0,Spring,True,False,False,False,False,False
898,2024-05-23,15,7359,275,7,643.98,528.15,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.7369207772795217,2.5454545454545454,2.3417454545454546,0.8201341656573184,91.99714285714286,-115.83000000000004,-21.931269525702934,2024,5,May,21,3,Thursday,2,0,Spring,False,False,False,False,False,False
899,2024-05-24,15,5372,146,2,470.07,146.42,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.717795979151154,1.36986301369863,3.219657534246575,0.3114855234326802,235.035,-323.65,-221.04220734872285,2024,5,May,21,4,Friday,2,0,Spring,False,False,False,False,False,False
900,2024-05-25,15,5536,222,6,484.47,531.57,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.010115606936416,2.7027027027027026,2.1822972972972976,1.097219642083101,80.745,47.10000000000002,8.86054517749309,2024,5,May,21,5,Saturday,2,1,Spring,False,False,False,False,False,False
901,2024-05-26,15,4576,152,3,400.48,260.02,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.3216783216783217,1.9736842105263157,2.6347368421052635,0.6492708749500599,133.49333333333334,-140.46000000000004,-54.01892162141375,2024,5,May,21,6,Sunday,2,1,Spring,False,False,False,False,False,False
902,2024-05-27,15,6765,232,5,591.99,431.38,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.4294161123429414,2.1551724137931036,2.5516810344827587,0.7286947414652274,118.398,-160.61,-37.23167508924846,2024,5,May,22,0,Monday,2,0,Spring,False,False,False,False,False,False
903,2024-05-28,15,7564,290,7,661.86,527.98,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.8339502908514014,2.413793103448276,2.2822758620689654,0.797721572537999,94.55142857142857,-133.88,-25.35702109928406,2024,5,May,22,1,Tuesday,2,0,Spring,False,False,False,False,False,False
904,2024-05-29,15,5842,173,3,511.24,280.98,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,2.9613146182814103,1.7341040462427744,2.95514450867052,0.5496048822470856,170.41333333333333,-230.26,-81.94889315965548,2024,5,May,22,2,Wednesday,2,0,Spring,False,False,False,False,False,False
905,2024-05-30,15,8427,360,11,737.44,778.62,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,4.271982912068352,3.0555555555555554,2.0484444444444447,1.0558418311998263,67.04,41.17999999999995,5.288844365672594,2024,5,May,22,3,Thursday,2,0,Spring,True,False,False,False,False,False
906,2024-05-31,15,6666,225,5,583.29,459.64,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34,3.3753375337533753,2.2222222222222223,2.5924,0.7880128238097688,116.65799999999999,-123.64999999999998,-26.90148812113828,2024,5,May,22,4,Friday,2,0,Spring,False,False,False,False,False,False
